그룹,소스,텍스트,좋아요,작성시간
코스피 5000,뉴스,"코앞까지 다가온 '코스피 5000' 시대...코스피 4904.66으로 마감 - 굿모닝충청 &lt;a href=""https://news.google.com/rss/articles/CBMickFVX3lxTFBWbFdDdm1DOXZINGJlbVoydy04X0J1aVVvWFNmbkZONTU0LTE0dG0zd3Vnam5IY1hlUWNYQUFLbW5KcEJjN3pLX0lvUHpfMHM1RGx4TlJhY3BkYVc1WVEwb0syZzdXTGR0SkxWRWJXWU5fZw?oc=5"" target=""_blank""&gt;코앞까지 다가온 '코스피 5000' 시대...코스피 4904.66으로 마감&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;굿모닝충청&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"코스피 '5000' 오늘 넘을까…트럼프 발언 수혜 종목은 [오늘장 미리보기] - 한국경제 &lt;a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTFBVZlpVeTBmaDlEczhtZXJtOVRycFUwaF9ncUx0UlloeUotcDZhTHZqWTRna3ZyNVBhb3lIZW1jbkY0aHMyUVVGaFY3RnZmbjV4WTMydTVTM0dLZ9IBVEFVX3lxTE52MFZtMDFjc0xXU0k0X0Rua3kyNFJheWUzaUZPalI4TGxjSWl3QmZUNlkyRXRRWnZ2aURIUHN4OHBoZ3NUS0Q4eVdrWjEtZkdvdE1wUw?oc=5"" target=""_blank""&gt;코스피 '5000' 오늘 넘을까…트럼프 발언 수혜 종목은 [오늘장 미리보기]&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;한국경제&lt;/font&gt;",,"Tue, 20 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"[마켓뷰] 5000피 돌파 ‘째깍째깍’… 코스피 ’4900 고지’도 넘었다 - 조선비즈 - Chosunbiz &lt;a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxOeUFEWjQ0RXROVFM0eWFPbG9Ccm83LWI1R0gza1Mwc1dMZHdjSHFLRGtFQUxaR2lwUXhkVUVBN2M1NXJOV2dJdEhhZlFOQjVoQUZVUkJvNzBFZFlDY1lHY0tmTUswcmF1Zl9ndFliNmdjVkJQaGoxSkJwUENIOUN5U0ZTcWJETnJZ0gGcAUFVX3lxTFBVQzB5WnlBZGNoY3dzYTA1X1VTNC1mZWc3dHdJNmxvMUF6cFR6YXphdUV1bzNLVU9GcTFuUnJzSGNPYkVJcXVESnJRQmpyajAwZXlGLTkzTGR5dWI4UTNvOGJ5LXBmd2NfLWNqTWRkbGktZUdCV2Yybkp5QUdiQ3JrYW5JUF9PQVJKYlE4dWw5Y25EUkwwSFozMWlzMQ?oc=5"" target=""_blank""&gt;[마켓뷰] 5000피 돌파 ‘째깍째깍’… 코스피 ’4900 고지’도 넘었다 - 조선비즈&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;Chosunbiz&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"코스피, 5000 코앞서 혼조세...현대차 강세·반도체 약세 - 오피니언뉴스 &lt;a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE1YdTVPOG5Ob0s0cG42NkNvalRXbXRINi1na3pRZ0Y0M052cnNieE5GVEtyTGtPSXJFUzlBTzhMMGlITmlNYzd4V0hIN0Z0WVZ4R0dRanE2N1ItWmlhZ1hPb0IwdFgza000czNTeFp3RjNLQQ?oc=5"" target=""_blank""&gt;코스피, 5000 코앞서 혼조세...현대차 강세·반도체 약세&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;오피니언뉴스&lt;/font&gt;",,"Tue, 20 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"코스피, 5000 향해 시동…하락 출발 후 상승 전환 - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTFA4ZlRtNmRIcjJ4ckJfZW92OWMzWW03X3V3QlFacklNUzBHQ1BWamY2cEtRNk5iVS1TUXZESlQtN1lhclVtSFZ1S0FZeDRHMkU?oc=5"" target=""_blank""&gt;코스피, 5000 향해 시동…하락 출발 후 상승 전환&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Tue, 20 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"“코스피 5000 코앞이었는데”…하락 폭 늘려가며 4800선까지 내려 - 매일경제TV &lt;a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTE1TbWl6RUtQY2ZoUkw1WFcyRHNlMkE3UmxtRlp5WUlBOGRhMS1qcFZKRV9CaWZDeHJYYjcwWmlqcmpxbFc1bWtzNnNXOXl0Sm8xbFFUZnFxQzV3N28tMWFRa0E4TVVicmpu?oc=5"" target=""_blank""&gt;“코스피 5000 코앞이었는데”…하락 폭 늘려가며 4800선까지 내려&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;매일경제TV&lt;/font&gt;",,"Tue, 20 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"미·유럽 ‘그린란드 갈등’에 코스피 5000선 앞 출렁… 금값 사상 최고 - 서울신문 &lt;a href=""https://news.google.com/rss/articles/CBMiekFVX3lxTE81LWY4c0xBYWk4dUxQN215VXI2OVJaQWNFdXR4VVFQWUNnQVR2Q2dnM3ZsOHc0Y0pCaHlUYVpLSGFnc25TYnZjdG1HUEtCVkZhWHBkMkZFenV2bG9kS1dQbF9hMDlwWjBQSFUzMHpESmdsc09FVDl1YnVn?oc=5"" target=""_blank""&gt;미·유럽 ‘그린란드 갈등’에 코스피 5000선 앞 출렁… 금값 사상 최고&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;서울신문&lt;/font&gt;",,"Wed, 21 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"""오천피 카운트다운""…코스피 5000 돌파 마지막 관문은 - 뉴스1 &lt;a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE1UeGY1Vnl0eThGbmZSLWQ1TnVDeXJRNFo1bDBYNjVQb0NJeW5ia21ZRDNIazNIQTdNUmZKM1YxSGY5VkJiZXdSYmw4S2U4cEJZeEM0UjljWHg3WVV5YjU0?oc=5"" target=""_blank""&gt;""오천피 카운트다운""…코스피 5000 돌파 마지막 관문은&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;뉴스1&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"코스피5000 목전서 이재용 주식재산 30조 돌파…홍라희 증여도 한몫 - 한경매거진&amp;북 &lt;a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE9pMjd6U081NWNERFJ4SE1GOHpIREQ5aWpMRS1jaW55RG5mNEFldktTLVR2WU1KeHFhQl9nNXY0SGZ0WUE0M2x5RkM0YXRfQVRpdS0zUTBPZ3ZiUGRYX3dOY2Z6WWtJU2xTc2pCZw?oc=5"" target=""_blank""&gt;코스피5000 목전서 이재용 주식재산 30조 돌파…홍라희 증여도 한몫&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;한경매거진&amp;북&lt;/font&gt;",,"Wed, 21 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"이 대통령, 코스피 5000에 ""韓 저평가…정상 찾아가는 중"" - v.daum.net &lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE9FOGdidGZGbS0wUFVmSWM1MUlENDR6N3NrSmp2VXdKU3VUSkNrYlQyR09uZVVWbUxCNnFyNWFHZFBYZ0hFRG9QQWFGS1FIT28?oc=5"" target=""_blank""&gt;이 대통령, 코스피 5000에 ""韓 저평가…정상 찾아가는 중""&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",,"Wed, 21 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"[시선] '코스피 5000 포인트 돌파'는 어떤 의미인가? - 포인트경제 &lt;a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE5FcDl2elZET256QVRCbHlrb3NFYWhXNWE1TFRYWlVPZGxOT3lCbW05aEw0dnBEbDZoNHFSaW9RTlJQdFBtSUdiLVJ2YW9LOVJwQWZJUkhXdkxMNE53TUpDSmpxbGY4Z2I5Qnc?oc=5"" target=""_blank""&gt;[시선] '코스피 5000 포인트 돌파'는 어떤 의미인가?&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;포인트경제&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"코스피 5000 바짝 다가선 증시에도 걱정이 늘어가는 까닭 - 한국경제 &lt;a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTFBtbFlKMEp0U2dEcl93S3gzZXV1dTBJMmJUOHI2aXh6ZVc4WlRmbWxTVVpUT0RPX28tRG05SXROYXRKWUNtU1R3U1c1TGxoMGRGS3F5VkJMUXN1QdIBVEFVX3lxTE9GRXpZbkJ0cUZYSUZwTWZpNEJTX0s1c1lSSmVxMmlHV2k1bVhqMzJkLV93RXVJOUFwOGhQZ1JvdGpzTG1GaDlnY2NzNUlZMTNUU0MzUg?oc=5"" target=""_blank""&gt;코스피 5000 바짝 다가선 증시에도 걱정이 늘어가는 까닭&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;한국경제&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"“코스피 5000피, 지옥문 열리는거 아냐”…일주일 새 인버스 베팅 줄었다 - 매일경제 &lt;a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTFBVdVN6Z0FfcXhzNE1CZHBmcy1uUTdYazh1SWx6bmM0d2FURU95SU1MV2MxZ3lBUmVFS091enRhTEpoT2h4TGkyRjRQeFk2RDFfMUtrVA?oc=5"" target=""_blank""&gt;“코스피 5000피, 지옥문 열리는거 아냐”…일주일 새 인버스 베팅 줄었다&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;매일경제&lt;/font&gt;",,"Wed, 21 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"코스피, 5000 앞두고 숨고르기…장중 사상 첫 4935선 '터치' - 녹색경제신문 &lt;a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTE9KWlFiYVFpVTBzNW9XUVp5RWF0SVZyWGJFOFRWeFJpOVVlWEY5VEM5ZGZabWxQajJrVl9GUHh4dm9KR2xfS3pYV21YQlRlcGlsX0Q1OURRaXJrSzFqUkdOdV83ZjdGd3Vz?oc=5"" target=""_blank""&gt;코스피, 5000 앞두고 숨고르기…장중 사상 첫 4935선 '터치'&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;녹색경제신문&lt;/font&gt;",,"Tue, 20 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"[특징주] 현대차, 프리마켓서 또 질주...코스피 5000 보내나 - 오피니언뉴스 &lt;a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE5oeE92bVoyQWNRSzAtNjBYUzVVTzNtbmk4Y2t2MkU0dDlXUmEwWXFURlIzQWtrMFFOcEF1Q0dGbGtvRXdEeUNKRThQQ1U2WnY0RzRoQkhXRU14YmxTY2lsUkUyR2pDUW9KdlpSVHkxSVBBZw?oc=5"" target=""_blank""&gt;[특징주] 현대차, 프리마켓서 또 질주...코스피 5000 보내나&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;오피니언뉴스&lt;/font&gt;",,"Tue, 20 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"한국투자증권, '코스피 5000 시장의 주역' 특집방송...글로벌 리스크 확대 및 K방산 주제 - 오피니언뉴스 &lt;a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE1MQWJpSEp6SXMtSVNoTE9QR055ZnpSS3dVYm92eEJLOERzbDNYTVFmWVlsYnVzU0RWR1NoMlBIOXN6cW1sV2o0UUVHeUQ4anBjV25wSlpNak1tNGVrZnRFUXZfa19UUV9Ea2txcXV2SGx1QQ?oc=5"" target=""_blank""&gt;한국투자증권, '코스피 5000 시장의 주역' 특집방송...글로벌 리스크 확대 및 K방산 주제&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;오피니언뉴스&lt;/font&gt;",,"Wed, 21 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"코스피 5000 시대, 주가가 많이 오르면 반드시 생기는 일들 - 네이버 프리미엄콘텐츠 &lt;a href=""https://news.google.com/rss/articles/CBMikgFBVV95cUxNOFNaZ29KbDEtdHdJSVk4VThYN1ZOVi1lMWxpZmpjUFhOempHaU9ZMy04ZzZpckl3eWFJV19uSEhuR0FmR3BSRENudFNPTk5GOExWbDZJT0ZXeVdXRE1lbnJxdGNuaDFVelpqVHFUWG42YUsxaGZTQ3psYUlHS0lweGl0VzR5SDZrNkNJSjY5Z3BMdw?oc=5"" target=""_blank""&gt;코스피 5000 시대, 주가가 많이 오르면 반드시 생기는 일들&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;네이버 프리미엄콘텐츠&lt;/font&gt;",,"Tue, 20 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"코스피 5000의 그늘…각자투자도생 사회와 후퇴하는 국가 책임 - 프레시안 &lt;a href=""https://news.google.com/rss/articles/CBMia0FVX3lxTE50YTdJelRaNHpvT1VydlU3cVEwRHNVRmE1cGJEVEtMV0JyNDd6OEx5R0NGZDNZaU4tenc5V2dWb0dlNVdESkxpUWNkLVFuNV8td3VnRklNX1Fod0xQNWlKTlJyNWF0VkxxZHQw?oc=5"" target=""_blank""&gt;코스피 5000의 그늘…각자투자도생 사회와 후퇴하는 국가 책임&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;프레시안&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"코스피, 5000까지 단 2%...현대차 그룹 초강세 - 오피니언뉴스 &lt;a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE5iR0xlSHpiaUplcFVnU1NCVGxuQ3FXQl8xRmJ0T1FoWDVYQU83THRReXptNlR6ZTU0bXl4NnNqTFFSX1N6T2x2MGdtUkZaTmpucEM3R1JMemxPYXp6QkNlOE5Pbk0zaG1zdFpDN2FqelJCZw?oc=5"" target=""_blank""&gt;코스피, 5000까지 단 2%...현대차 그룹 초강세&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;오피니언뉴스&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"정은보 ""코스피 5000 넘어 6000 시대 연다"" - 프라임경제 &lt;a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE13Zm9YUjBlRW1uSU53T2g2bmNCM1RscGp5VUZkbFdzQmU2WGhZaEFrYkhnRUdfUDlCSjRtaHBCZnlXSXpQWThQMndVeHpZNkVJcmM4eG4yelN5dGZVMENOX3JEbFZYMjdHVkFGdQ?oc=5"" target=""_blank""&gt;정은보 ""코스피 5000 넘어 6000 시대 연다""&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;프라임경제&lt;/font&gt;",,"Tue, 20 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"코스피 이달 5000 돌파 가능성…""3저 호황 때와 비슷"" - 아시아경제 &lt;a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE5YMFBYSk8tckxIZk5hZldyaENFOWJXRVZZSEJpOFJWTjJGV1QtY2NTOUl4UE8xc1lkRFhFMzByMDUxZWNIQklKSDlCMlYtQkpiaWo1eHpfZkxUZ19Ibm1aRA?oc=5"" target=""_blank""&gt;코스피 이달 5000 돌파 가능성…""3저 호황 때와 비슷""&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;아시아경제&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"코스피 종가 4900선 첫 돌파…'코스피 5000 시대' 한걸음 더 - ebn.co.kr &lt;a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTE5YcXV2UnJFLWpiSEIyczVDdHpiNlFXQXZISGk1eDBJcHdiN19aaHhmZGh6RmxCd3ZTR3JWNjFPdnJidldfcUxKaWhMVHUxcTNNYVNUMXc4WVI2VnZSTDk4Y0lYQlBUSWMx?oc=5"" target=""_blank""&gt;코스피 종가 4900선 첫 돌파…'코스피 5000 시대' 한걸음 더&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;ebn.co.kr&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"""코스피 5000 간다""…인버스 매수세 '주춤' - 뉴시스 &lt;a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTFBSb2VUSTc1R2pxdU9oSFNud3V6ZGJyOHBFclU5UXR6VmJKXzRuZ0U3S21fOHpjY01TYmNnVUdOYk5DVXpiQkxmTkpYMEM2dnBWb01VSHIyMjNtazJmbGZtbNIBeEFVX3lxTFB5emNMVUVVRklfMmoxdUw2Mm9FZ3VTd0VaYWFLdXFDNXN2UWszUGk1anRJZ2xtc3pDdnpWN1ZqQXFydkQ4c0lxRzVoS2JXeHc0ZG1qVHo1eVhXVnZvWjdpWHlSSXJPOUJxdExhVUdraEN6aVp1ekUzcA?oc=5"" target=""_blank""&gt;""코스피 5000 간다""…인버스 매수세 '주춤'&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;뉴시스&lt;/font&gt;",,"Wed, 21 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"로보틱스·방산주 강세에 코스피 사상 첫 4900 돌파…코스피 12거래일 연속 상승 - 인더스트리뉴스 &lt;a href=""https://news.google.com/rss/articles/CBMickFVX3lxTFA1Ni12Y0Y1QjlTZ1AzRHFMeGJiNGJUeFlhVHFuUlNCR2ItQVRCdnFvV2g5RUFzTUlFY1pDSl9nSWFWa2tyXzZQa0xIWUxRSTNzTHdrSklFbTQ5NXI4MXdWdnBxSUN1YjVucGxLaWtFMDQ0UQ?oc=5"" target=""_blank""&gt;로보틱스·방산주 강세에 코스피 사상 첫 4900 돌파…코스피 12거래일 연속 상승&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;인더스트리뉴스&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"`코스피 5000 시대 눈앞`...iM증권 비대면 계좌개설 이벤트 - 국제신문 &lt;a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxPTGlTWmZOY29iSmxJck5Ja2M3UmowV3ZtU2lnT2s5UnlOajQ5dEdyelN0MU41Vk9ETUtEN3N3VmdNMFBZSWhOcGpwMmhBSk5NY01WMmMyb01KTjZia2RPcWNJNVFGbGNDQVhkTzJBSHFtVHpNNkpCZjVpcDRXQU5ybDFzV3g0VW0wNWF6SEVn?oc=5"" target=""_blank""&gt;`코스피 5000 시대 눈앞`...iM증권 비대면 계좌개설 이벤트&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;국제신문&lt;/font&gt;",,"Tue, 20 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"미 증시 급락에도 코스피 4900선 회복…코스닥은 2%대 급락 - 인더스트리뉴스 &lt;a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE1GNHhKT19WenQ3VnZuZzI3YmYwd1k3RnVaWWpEMUxMRVZMT2ZLR1ZacXlsOUFVb09RS3NfbUJDenBkc0Y3QXAyWWtjSjk5UGNZRmpoOXRCUTRQdGM0SGVxczNMTC1iVjBZcUtZSHNOSlhYQQ?oc=5"" target=""_blank""&gt;미 증시 급락에도 코스피 4900선 회복…코스닥은 2%대 급락&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;인더스트리뉴스&lt;/font&gt;",,"Wed, 21 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"코스피 5000 무난히 돌파?…현대차證 “여전히 저렴…수출주 담아야” - 매일경제 &lt;a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE0tQlR4VjljUmVCOUMxa3ZzamZpXy12TnpTd0Jqdlg0QjBldXRMcjV4WUF6cGFfNnRRQXpnSFIxeXJXMTVGWWlPajFRTmt5VDZ5cnBWMg?oc=5"" target=""_blank""&gt;코스피 5000 무난히 돌파?…현대차證 “여전히 저렴…수출주 담아야”&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;매일경제&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"코스피 4858 돌파하며 사상 최고치 기록…‘오천피’ 눈앞 - 인더스트리뉴스 &lt;a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE9lNnBHWko1U0FOY2pVLUpnSnpHNk1jcEwtM0hERjNWejRtcjc4U2IySHBhSzQ2aFdxR0l0eTVDU0huQ1E2ZlE2dlMwZk16UGc3c25lVC0zY2cyTTdlek95ZnJWR2FDVFN5TGxrN1J2TmRTZw?oc=5"" target=""_blank""&gt;코스피 4858 돌파하며 사상 최고치 기록…‘오천피’ 눈앞&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;인더스트리뉴스&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"[마켓뷰] 코스피, 순환매 지속하며 '오천피' 돌파 시도할까 - 연합뉴스 &lt;a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTFBERmVvcWtfSnZPSHV6bUY4eWQwNTZONjhzYmRYdnJjaUFrMTh3OXVZMG5Ka2Z4alNuRGpQMVBMaDNSSWhjMFpYSnFoSFd6Z3B6UVJfaWNMSHpKcTjSAWBBVV95cUxNLWVXN3ZzekUzd3RTeTA0WG1rdnFtRDF4ekhlS3hfVTBzM05DQkJKNW83WTZKYUFpNHdEa3ZrOWRXeDI4OVJrd25TMU9EUXZNbXVZVERCQ21SNE9JQlNjcGg?oc=5"" target=""_blank""&gt;[마켓뷰] 코스피, 순환매 지속하며 '오천피' 돌파 시도할까&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;연합뉴스&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"코스피, 4900선 마감…‘오천피’ 100도 안 남았다 - 경향신문 &lt;a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE9UQXBtYks3VjYtTlAyZWJYMllaVlJsbmQtaGU3VnZ3LTNlMlRrUC0tSVh3N19fZGFpNi0yY1JmQ19lQTlLODhkaGc2Rjc4WFR1QVVlWWtqcWNQQdIBX0FVX3lxTE5RQXZNekxaYkFxdExvX0NlRTBmdFlDeER3dXpRRUl2LW9uSVlULVdQeEw1QnF1MGJpM1hzZXpZMXN1YUF2WWw4S0MtMmNwZlVWZWVxaThyaFJUZUJsU0JB?oc=5"" target=""_blank""&gt;코스피, 4900선 마감…‘오천피’ 100도 안 남았다&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;경향신문&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"증권사 압도적 매수세 7일째 5.6조 순매수…코스피5000 밀어올리나 - MTN 머니투데이방송 &lt;a href=""https://news.google.com/rss/articles/CBMiZEFVX3lxTFAxRXB2bEFib2lRUWFIZFpLc0RQWldDaGFBU09zejcwUW00VFlUdkZaQVdobTNuUTllWC1JU3hZMmdYcGljNjQzWVpPUnVsUkd3V3VwZnh5Mkp6bFFTTU50cUNkcjk?oc=5"" target=""_blank""&gt;증권사 압도적 매수세 7일째 5.6조 순매수…코스피5000 밀어올리나&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;MTN 머니투데이방송&lt;/font&gt;",,"Mon, 19 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"5000 향하는 코스피, 수급은 갈렸다…외인은 조선·원전 vs 기관·개인은 반도체 - 녹색경제신문 &lt;a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTE9nNmVXNklZZnpwdllUcVB1S05Xem52NVZaWEhOaEd0ZE1zTlpjZXVzZTVxTXhabkh2ZkZ1Y192MEw2LUcycWg2clFJb2xSRkw0RHIzZHUyT2o5R3pMd3BHclJ0QnFwY0xV?oc=5"" target=""_blank""&gt;5000 향하는 코스피, 수급은 갈렸다…외인은 조선·원전 vs 기관·개인은 반도체&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;녹색경제신문&lt;/font&gt;",,"Wed, 21 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"꿈의 숫자 코스피 5,000p 그 이상도 가능한 이유 - 연합인포맥스 &lt;a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTE00cFBSM0UwR2NVaUVKLWNMdUE3aHVMMFp1VnpTUGk1bHRRSDdYSV81VV8ybmw0S2NUZ01RS3FkYXJ3VDcxaGZvMXJjYnZBd3BPMXFSSUZsY2dLWXZIZlZ4c3VhQWRhcVR3a0ZkRk0zc1LSAXRBVV95cUxQbk1na3dKWENuSkZRZ2pwMWZwSWJTUTRfZlRSdF9nWnhHMlFqX0ZQWGdYQWVpbEk3U0VkcXhzQk9ZQVkwYUJuOW5Sb0tvNXVmMWM3emo0UU9SXzM1ZjA3QlVQUVVIOTBveEotR0doUTUtQnYtMQ?oc=5"" target=""_blank""&gt;꿈의 숫자 코스피 5,000p 그 이상도 가능한 이유&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;연합인포맥스&lt;/font&gt;",,"Tue, 20 Jan 2026 08:00:00 GMT"
코스피 5000,뉴스,"이 대통령, 오는 22일 與 '코스피5000특위' 오찬…자본시장 선진화 논의 - 뉴시스 &lt;a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE56WG5Dd1FIelFkQzA1bTVZb3M5TGdPbkZqNGc2TDBHSkpHVS03bEFQakdjS0U4ZVNMUml6OHg5N2JIU3NEUDJELWdva0xGeE5Zd1FseUp3aVBHblBrNHlvctIBeEFVX3lxTFBneGZBZnpERklHUW9Bb014MTBBdFBVYWUxdWd2UjlJX0oyU2hZNWRDT2x0RkRrbzN3VG5Ta2NUOG14WmcwT0ppS1hmbDBEZ2ZHTEQzYWpIajdFLU9USW5SRUNmNXdQSURITFBqalk5MTVoaEdMVzIwdg?oc=5"" target=""_blank""&gt;이 대통령, 오는 22일 與 '코스피5000특위' 오찬…자본시장 선진화 논의&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;뉴시스&lt;/font&gt;",,"Tue, 20 Jan 2026 08:00:00 GMT"
